CHEMBL_ID,smiles,index
CHEMBL462338,COc1nc(Nc2ccc(cc2)c3nc4ccccc4s3)c5cc[nH]c5n1,3048
CHEMBL46252,CCCCCCCC(=O)O[C@H]1\C(=C\C(=O)OC)\CC2C[C@@H](OC(=O)C[C@H](O)C[C@@H]3CCC[C@H](C[C@@H]4CCO[C@@H](O4)\C=C\C(C)(C)[C@]1(O)O2)O3)[C@@H](C)O,3049
CHEMBL462547,CCOC(=O)N,3050
CHEMBL463054,COc1cc(O)c2C(=O)c3cc(O)c(C)cc3C(=O)c2c1,3051
CHEMBL463119,Cc1nc2sc3c(N)ncnc3c2c(C)c1CC=C,3052
CHEMBL464014,CNc1cc(Nc2ccc(cc2)c3nc4ccccc4s3)ccn1,3053
CHEMBL464210,CNC(=O)c1cc(Nc2ccc(cc2)c3nc4ccccc4s3)ccn1,3054
CHEMBL464351,CC(C)CCC[C@@H](C)[C@H]1[C@@H](O)C[C@H]2[C@H](CCc3cc(O)ccc3C)[C@H](O)CC[C@]12C,3055
CHEMBL46440,Nc1nccc(n1)c2c[nH]c3cc(Br)ccc23,3056
CHEMBL464552,CNC(=O)c1c(F)cccc1Nc2nc(Nc3cc4N(CCc4cc3OC)C(=O)CN(C)C)nc5[nH]ccc25,3057
CHEMBL465465,CS(=O)(=O)c1ccc(CNCc2cc(C(=O)O)c(Nc3ccc(I)cc3F)c(F)c2F)cc1,3058
CHEMBL466154,Cc1cc(O)cc2Oc3cc(O)cc(O)c3C(=O)c12,3059
CHEMBL466397,CCc1cc(Nc2nccc(n2)c3c(nc4ccccn34)c5ccc(OC)c(c5)C(=O)Nc6c(F)cccc6F)c(OC)cc1N7CCC(CC7)N8CCN(CC8)S(=O)(=O)C,3060
CHEMBL466496,C[C@@H](NC1=C(Nc2ccncc2)C(=O)C1=O)c3ccccc3,3061
CHEMBL467,NC(=O)NO,3062
CHEMBL467069,CN1CCN(CCOc2ccc(cc2)c3cncc(C#N)c3Nc4ccc5[nH]ccc5c4C)CC1,3063
CHEMBL467079,NC(=O)C(NC1=C(Nc2ccncc2)C(=O)C1=O)c3ccccc3,3064
CHEMBL467321,CN1CCN(CCOc2cccc(c2)c3cncc(C#N)c3Nc4cccc5[nH]ccc45)CC1,3065
CHEMBL468,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,3066
CHEMBL468125,C[C@@H](NC1=C(Nc2ccnc(c2)c3ccccc3F)C(=O)C1=O)c4ccccc4,3067
CHEMBL46817,CN(C)c1ccc(Nc2nccc(n2)c3sc(C)nc3C)cc1,3068
CHEMBL468280,CCN1C2=C(C(=O)ON2)C(=O)c3cc(F)c(Cl)cc13,3069
CHEMBL469,OC(=O)C1CCn2c1ccc2C(=O)c3ccccc3,3070
CHEMBL469912,COc1ccc(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@H]([C@@H]2O)n3cnc4c(ncnc34)N(C)C)cc1,3071
CHEMBL47,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2c(C)c(O)c(C)c(C)c2O1,3072
CHEMBL471,CC(C)NCC(O)c1ccc(NS(=O)(=O)C)cc1,3073
CHEMBL472,COc1ccc(Cl)cc1C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3,3074
CHEMBL47203,CN1CCN(CC1)[C@@H]2CC[C@@H](CC2)n3cc(c4ccc(Oc5ccccc5)cc4)c6c(N)ncnc36,3075
CHEMBL47244,CC(=C)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]3(O)C[C@H]4O[C@]45C(=O)O[C@H]2[C@]35C,3076
CHEMBL472946,N(c1ccc(cc1)c2nc3ccccc3s2)c4ncnc5ccsc45,3077
CHEMBL473351,COc1cc2ncnc(Nc3ccc(c(O)c3)c4nc5ccccc5s4)c2cc1OC,3078
CHEMBL473354,Cc1cc2c(Nc3ccc(cc3)c4nc5ccccc5s4)ncnc2cc1Cl,3079
CHEMBL473553,COc1cc2ncnc(Nc3ccc(c(OC)c3)c4nc5ccccc5s4)c2cc1OC,3080
CHEMBL473556,COc1cc2ncnc(Nc3ccc(cc3)c4nc5ccccc5s4)c2cc1OC,3081
CHEMBL473557,Fc1cc(ccc1Nc2ncnc3cc(Cl)ccc23)c4nc5ccccc5s4,3082
CHEMBL473761,COc1cc2nc(Nc3cc(C)[nH]n3)nc(Nc4ccc(cc4)c5nc6ccccc6s5)c2cc1OC,3083
CHEMBL474346,Clc1cc(Nc2ncnc3ccsc23)ccc1c4nc5ccccc5s4,3084
CHEMBL474347,Fc1cc(ccc1Nc2ncnc3ccsc23)c4nc5ccccc5s4,3085
CHEMBL474432,COc1cc2ncn(c3cc(OCc4ccccc4C(F)(F)F)c(s3)C(=O)O)c2cc1OC,3086
CHEMBL474543,Clc1ccc2c(Nc3ccc(cc3)c4nc5ccccc5s4)ccnc2c1,3087
CHEMBL474544,COc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1c4nc5ccccc5s4,3088
CHEMBL475251,COc1cc(Nc2ncc(F)c(Nc3ccc4OC(C)(C)C(=O)Nc4n3)n2)cc(OC)c1OC,3089
CHEMBL475351,COc1cc(Nc2nc(OC)nc3[nH]ccc23)ccc1c4nc5ccccc5s4,3090
CHEMBL475352,COc1cc(Nc2ncnc3[nH]cnc23)ccc1c4nc5ccccc5s4,3091
CHEMBL475534,CCOC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OC)C,3092
CHEMBL475817,Nc1ncc(NC(=O)c2cc(NC(=O)c3cccc(c3)C(F)(F)F)ccc2Cl)cc1Cl,3093
CHEMBL476,CN(C)N=Nc1[nH]cnc1C(=O)N,3094
CHEMBL476124,NC(=O)c1sc2c(cc(cc2[n+]1[O-])C(F)(F)F)[N+](=O)[O-],3095
CHEMBL476141,Cc1ccc(NC(=O)c2ccnc(c2)N3CCCCC3)cc1c4ccc(cc4)C(=O)NCC5CC5,3096
CHEMBL477197,Oc1cc2C[C@@]3(O)COc4c(O)c(O)ccc4[C@H]3c2cc1O,3097
CHEMBL477772,CN(c1ccc2c(C)n(C)nc2c1)c3ccnc(Nc4ccc(C)c(c4)S(=O)(=O)N)n3,3098
CHEMBL477817,Cc1c(Nc2c(cnc3sc(\C=C\C(=O)N4CCCC4)cc23)C#N)ccc5[nH]ccc15,3099
CHEMBL478629,C(CN1CCCCC1)Oc2ccc(cc2)c3cnc4c(cnn4c3)c5ccncc5,3100
CHEMBL478649,Cc1ccc(cc1c2ccc(cc2)C(=O)NCC3CC3)C(=O)NC4CC4,3101
CHEMBL479,CSc1ccc2Sc3ccccc3N(CCC4CCCCN4C)c2c1,3102
CHEMBL47940,Nc1ncnc2c1c(cn2C3CCCC3)c4ccc(Oc5ccccc5)cc4,3103
CHEMBL479835,COc1ccc(CN(C)C)c(c1)c2cc3c(Nc4ccc5[nH]ccc5c4C)c(cnc3s2)C#N,3104
CHEMBL480,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c2nc3ccccc3[nH]2,3105
CHEMBL480014,CCOC(=O)\C=C\c1ccc(CNc2nc(Nc3cc(OC)cc(OC)c3)c(C(=O)N)c4nccn24)cc1,3106
CHEMBL480283,OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O,3107
CHEMBL48081,Nc1nccc(n1)c2cc3cc(Br)ccc3[nH]2,3108
CHEMBL48082,Nc1nccc(n1)c2c[nH]c3ccccc23,3109
CHEMBL481,CCc1c2CN3C(=O)C4=C(C=C3c2nc5ccc(OC(=O)N6CCC(CC6)N7CCCCC7)cc15)[C@@](O)(CC)C(=O)OC4,3110
CHEMBL481248,C[C@@H](NC1=C(Nc2ccnc(c2)c3ccsc3)C(=O)C1=O)c4ccccc4,3111
CHEMBL481491,NC(=O)c1sc(cc1OCc2ccccc2C(F)(F)F)n3cnc4ccccc34,3112
CHEMBL481968,OCc1oc(cc1)C(=O)N\N=C\c2cc(C(=O)O)c(Nc3ccc(I)cc3F)c(F)c2F,3113
CHEMBL481969,OC(=O)c1cc(\C=N\NC(=O)CS(=O)(=O)c2ccc(Cl)cc2)c(F)c(F)c1Nc3ccc(I)cc3F,3114
CHEMBL482538,c1ccc(cc1)c2ccnc3[nH]ccc23,3115
CHEMBL482767,OC(=Nc1cccc(Cl)c1)Nc2ncc(CCN=C3NC=Nc4ccsc34)s2,3116
CHEMBL482967,Cc1nc(N)sc1c2ccnc(Nc3ccc(cc3)N4CCOCC4)n2,3117
CHEMBL482968,CN1CCN(CC1)c2cc(Nc3cc(C)[nH]n3)nc(\C=C\c4ccccc4)n2,3118
CHEMBL483158,COc1cccc(F)c1C2=NCc3cnc(Nc4ccc(C(=O)O)c(OC)c4)nc3c5ccc(Cl)cc25,3119
CHEMBL483321,COCC(=O)NC\C=C\c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,3120
CHEMBL483525,Cc1cc(O)cc2OC(=O)c3c(O)cc(OS(=O)(=O)O)cc3c12,3121
CHEMBL483526,COc1cc(O)c2C(=O)Oc3cc(O)cc(C)c3c2c1,3122
CHEMBL483531,COc1cc(O)c(C(=O)O)c(c1)c2cc(O)c(O)cc2C,3123
CHEMBL483532,Cc1cc(O)c(O)cc1c2cc(O)cc(O)c2C(=O)O,3124
CHEMBL484390,CCCCn1c(NC(=O)c2ccc(cc2)C#N)nc3cc(ccc13)N(C)C(=O)C4CCCCC4,3125
CHEMBL48449,C[C@@]12[C@H]3CC[C@H](O3)[C@]1(C)C(=O)OC2=O,3126
CHEMBL484967,NCc1ccc(cc1)c2cc3ccncc3cc2OC4CCNCC4,3127
CHEMBL484968,C1CC(CCN1)Oc2cc3cnccc3cc2c4ccccc4,3128
CHEMBL485053,CN1C(=N\C(=C/c2ccc3OCOc3c2)\C1=O)N,3129
CHEMBL485259,CC12CCC(CC1)C(C)(C)O2,3130
CHEMBL485285,Cc1ccc(cc1c2ccc3c(noc3c2)C4CCNCC4)C(=O)Nc5cccc(c5)N6CCOCC6,3131
CHEMBL485286,Cc1ccc(NC(=O)c2ccnc(c2)N3CCCC3)cc1c4ccc5c(noc5c4)C6CCNCC6,3132
CHEMBL48546,COC(=O)c1cccc(O)c1C(=O)c2c(O)cc(cc2O)C(=O)OC3CNCC3Cc4ccc(O)cc4,3133
CHEMBL485549,Oc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])C(=O)N\N=C\c2oc(cc2)[N+](=O)[O-],3134
CHEMBL485556,CN(C(=O)C1CCCCC1)c2ccc3c(c2)nc(NC(=O)c4ccc(cc4)C#N)n3CCC(=O)N,3135
CHEMBL485745,Fc1ccc(cc1)c2nn3ccccc3c2c4ccncc4,3136
CHEMBL486437,COc1cc(cc(OC)c1OC)C2=C(CNC2=O)c3cn(COCC[Si](C)(C)C)c4ccccc34,3137
CHEMBL48665,COC(=O)c1cccc(O)c1C(=O)c2c(O)cc(cc2O)C(=O)OC3CCCC3Cc4ccc(O)cc4,3138
CHEMBL487254,N=C(Nc1ccccc1)SCCCN2C(=O)C3=C(C2=O)n4ccc5cccc(C6Cc7ccccc7N36)c45,3139
CHEMBL487894,[Na+].CN(CS(=O)(=O)[O-])C1=C(C)N(C)N(C1=O)c2ccccc2,3140
CHEMBL488,CCC1(CCC(=O)NC1=O)c2ccc(N)cc2,3141
CHEMBL48809,CCOc1cc(OCC)cc(c1)c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C,3142
CHEMBL488271,CNC(=N)SCCCN1C(=O)C2=C(C1=O)n3c(cc4ccccc34)c5cccc6ccn2c56,3143
CHEMBL488645,COc1cc(cc(OC)c1OC)C2=C(CNC2=O)c3cn(COC(C)C)c4ccccc34,3144
CHEMBL488646,COc1cc(cc(OC)c1OC)C2=C(CNC2=O)c3cn(COC(C)(C)C)c4ccccc34,3145
CHEMBL488811,COc1cc(cc(OC)c1OC)C2=C(CNC2=O)c3cn(COc4ccccc4)c5ccccc35,3146
CHEMBL488840,Cc1cccc(C)c1\C=C\n2cnc3c(Nc4ccc(cc4)P(=O)(C)C)ncnc23,3147
CHEMBL489058,CCN1CCN(CC\C=C\c2ccc3c(Nc4ccc(Sc5nccn5C)c(Cl)c4)c(cnc3c2)C#N)CC1,3148
CHEMBL489083,NC(=N)SCCCN1C(=O)C2=C(C1=O)n3c(cc4ccccc34)c5cccc6ccn2c56,3149
CHEMBL489833,Cn1cc(C2=C(C(=O)NC2=O)c3coc4cc(CO)ccc34)c5cc(Br)ccc15,3150
CHEMBL48988,OC(=O)c1cccc(O)c1C(=O)c2c(O)cc(cc2O)C(=O)OC3CCCC3Oc4ccc(O)cc4,3151
CHEMBL49,O=C1CC2(CCCC2)CC(=O)N1CCCCN3CCN(CC3)c4ncccn4,3152
CHEMBL490,Fc1ccc(cc1)[C@@H]2CCNC[C@H]2COc3ccc4OCOc4c3,3153
CHEMBL490555,N(c1cccc(c1)c2nc3ccccc3s2)c4ncnc5[nH]ccc45,3154
CHEMBL49080,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,3155
CHEMBL49120,CCN(CC)CCOc1ccc(Nc2ncc3C=C(C(=O)N(C)c3n2)c4c(Cl)cccc4Cl)cc1,3156
CHEMBL491429,FC(F)(F)c1cccc(Nc2noc3c(C(=O)Nc4cncnc4)c(Cl)ccc23)c1,3157
CHEMBL491473,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN5CCCC5,3158
CHEMBL491592,OC1O[C@H](COC(=O)c2cc(O)c(O)c(O)c2)[C@@H](O)[C@]1(O)COC(=O)c3cc(O)c(O)c(O)c3,3159
CHEMBL491647,COCc1cccc2c(cn(C)c12)C3=C(C(=O)NC3=O)c4coc5ccccc45,3160
CHEMBL491686,Cc1cc(Nc2ccnc(Nc3cccc(c3)c4nc5ccccc5s4)n2)n[nH]1,3161
CHEMBL491758,Fc1cnc(Nc2ccccc2)nc1Nc3ccccc3,3162
CHEMBL492251,COc1ccc(cc1OC)c2cncc(C#N)c2Nc3ccc4[nH]ccc4c3,3163
CHEMBL492265,Cc1ccccc1c2nncc3cc(ccc23)c4cc(ccc4C)C(=O)NC5CC5,3164
CHEMBL492809,CONC(=O)C1=CN(c2ccc3CCCc3c2)c4nc(Nc5ccc(cc5)C6CCN(C)CC6)ncc4C1=O,3165
CHEMBL493,CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]7CCCN7C1=O)C(C)C,3166
CHEMBL493169,FC(F)(F)c1cccc(c1)c2nnc3ccc(NC4CCNCC4)nn23,3167
CHEMBL49354,OC(=O)c1cccc(O)c1C(=O)c2c(O)cc(cc2O)C(=O)OC3CCCNCC3NC(=O)c4ccc(O)cc4,3168
CHEMBL493670,CC(C)Oc1nncc2cc(ccc12)c3cc(ccc3C)C(=O)NC4CC4,3169
CHEMBL493671,C[C@H](Oc1nncc2cc(ccc12)c3cc(ccc3C)C(=O)NC4CC4)C(F)(F)F,3170
CHEMBL493708,C[C@@H](Oc1nncc2cc(ccc12)c3cc(ccc3C)C(=O)NC4CC4)C(F)(F)F,3171
CHEMBL493937,CN1CCCN(CC1)c2cncc(n2)c3cccc(\C=C\C(=O)O)c3,3172
CHEMBL493940,CNc1nc2oc(nc2c3c1ncn3C)c4ccccc4,3173
CHEMBL494072,Cc1ccc(cc1c2ccc3nc(NCCN4CCOCC4)ncc3c2)C(=O)NC5CC5,3174
CHEMBL494089,CCn1c(nc2c(ncc(OC[C@H]3CCCNC3)c12)C#CC(C)(C)O)c4nonc4N,3175
CHEMBL494221,O[C@@H]1CC[C@H](CC1)Nc2ccc3nnc(c4cccc(c4)C(F)(F)F)n3n2,3176
CHEMBL494270,Cc1ccc(cc1c2ccc3c(NCCN4CCOCC4)nncc3c2)C(=O)NC5CC5,3177
CHEMBL494272,Cc1ccc(cc1c2ccc3c(nncc3c2)N4CCOCC4)C(=O)NC5CC5,3178
CHEMBL494469,C[C@H]1COCCN1c2nncc3cc(ccc23)c4cc(ccc4C)C(=O)NC5CC5,3179
CHEMBL494470,O=C(NC1CC1)c2cccc(c2)c3ccc4c(nncc4c3)N5CCOCC5,3180
CHEMBL495330,Cc1ccc(cc1c2ccc3c(nncc3c2)c4ccccc4)C(=O)NC5CC5,3181
CHEMBL495727,O=C(NC1CC1)Nc2c[nH]nc2c3nc4cc(CN5CCOCC5)ccc4[nH]3,3182
CHEMBL495729,Cc1oc(nn1)c2ccc(c(C)c2)c3cc(NC(=O)c4ccnc(c4)N5CCCC5)ccc3C,3183
CHEMBL495778,COC1=CC(=O)OC1(O)C(=C)C,3184
CHEMBL496,Oc1c(Cl)cc(Cl)c(Cl)c1Cc2c(O)c(Cl)cc(Cl)c2Cl,3185
CHEMBL496129,CN1CCN(Cc2ccc(cc2)C(=O)Nc3ccc(C)c(c3)c4ccc(cc4)c5csc(N)n5)CC1,3186
CHEMBL49658,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1c3cc(cc(c3)C(F)(F)F)C(F)(F)F,3187
CHEMBL497151,Ic1ccc(Oc2cncc3sc(cc23)C4=NC(=O)ON4)cc1,3188
CHEMBL497350,CN1CCN(Cc2ccc(cc2)C(=O)Nc3ccc(C)c(c3)c4ccc(cc4C)c5oc(C)nn5)CC1,3189
CHEMBL497353,CN1CCN(Cc2ccc(cc2)C(=O)Nc3ccc(C)c(c3)c4ccc5c(N)noc5c4)CC1,3190
CHEMBL497563,Cc1ccc(cc1c2ccc3c(noc3c2)C4CCNCC4)C(=O)NC5CC5,3191
CHEMBL497949,NC(=O)c1ccc2\C(=C(\Nc3ccc(CN4CCCCC4)cc3)/c5ccccc5)\C(=O)Nc2c1,3192
CHEMBL498,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,3193
CHEMBL498847,CC(O)Cn1c(C)ncc1[N+](=O)[O-],3194
CHEMBL499,CC(C)(C)NC[C@H](O)COc1nsnc1N2CCOCC2,3195
CHEMBL499815,[K+].[K+].CC(C)CC(=O)O[C@H]1[C@H](O[C@@H]2C[C@H]([C@H]3CC[C@@]45C[C@@H](CCC4[C@]3(C)C2)C(=C)[C@H]5O)C(=O)O)O[C@H](CO)[C@@H](OS(=O)(=O)[O-])[C@@H]1OS(=O)(=O)[O-],3196
CHEMBL50,OC1=C(Oc2cc(O)cc(O)c2C1=O)c3ccc(O)c(O)c3,3197
CHEMBL500,CC(C)NCC(O)COc1cccc2[nH]ccc12,3198
CHEMBL500292,O[C@@H]1O[C@H](COC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H](OC(=O)c4cc(O)c(O)c(O)c4)[C@H]1OC(=O)c5cc(O)c(O)c(O)c5,3199
CHEMBL50226,Nc1nccc(n1)c2cc3ccccc3[nH]2,3200
CHEMBL502620,CC[C@@]1(O)C[C@H](O[C@H]2C[C@@H]([C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)N(C)C)c5c(O)c6C(=O)c7c(O)cccc7C(=O)c6cc5[C@H]1C(=O)OC,3201
CHEMBL502835,COC(=O)c1ccc2\C(=C(\Nc3ccc(cc3)N(C)C(=O)CN4CCN(C)CC4)/c5ccccc5)\C(=O)Nc2c1,3202
CHEMBL502896,Cl.NC[C@@H]1CC[C@H](CC1)C(=O)Oc2ccc(CCC(=O)O)cc2,3203
CHEMBL503,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,3204
CHEMBL503236,Cl.N[C@@H](CCCN\C=C\1/C(=O)Nc2ccc(Br)cc12)C(=O)O,3205
CHEMBL50371,CN(C)c1cc(cc(c1)c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)N(C)C,3206
CHEMBL504,C[S+](C)[O-],3207
CHEMBL504075,C[C@H](Nc1cncc(Cl)n1)c2cccc(NC(=O)c3cccc(C)c3)c2,3208
CHEMBL504547,Oc1cc(CN\C=C\2/C(=O)NC(=O)c3ccc(I)cc23)ccc1c4cocc4,3209
CHEMBL504574,COc1ccc(NC(=S)N\N=C\2/C(=O)Nc3ccccc23)cc1,3210
CHEMBL504760,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,3211
CHEMBL504950,Cc1cc(C)c2c(n1)sc3c(N)ncnc23,3212
CHEMBL50498,Nc1nccc(n1)c2c[nH]c3cccc(O)c23,3213
CHEMBL505637,O\N=C(\Cc1cc(Br)c(O)c(c1)c2cc(C\C(=N\O)\C(=O)NCCc3ccc(O)c(Br)c3)cc(Br)c2O)/C(=O)NCCc4ccc(O)c(Br)c4,3214
CHEMBL505830,CONC(=O)C1=CN(c2ccc3CCCc3c2)c4nc(Nc5ccc(CCN6CCN(C)CC6)cc5)ncc4C1=O,3215
CHEMBL50588,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]4NCCc5cc(OC)c(OC)cc45,3216
CHEMBL505896,COc1cc2c(Oc3ccc(cc3F)C4=CN=C(Cc5ccccc5)N(C)C4=O)ccnc2cc1OCCCN6CCOCC6,3217
CHEMBL506,COc1cc(NC(C)CCCN)c2ncccc2c1,3218
CHEMBL506247,Oc1cc(cc(O)c1O)C(=O)Oc2cc(cc(O)c2O)C(=O)OC[C@H]3O[C@@H](OC(=O)c4cc(O)c(O)c(OC(=O)c5cc(O)c(O)c(O)c5)c4)[C@H](OC(=O)c6cc(O)c(O)c(OC(=O)c7cc(O)c(O)c(O)c7)c6)[C@@H](OC(=O)c8cc(O)c(O)c(OC(=O)c9cc(O)c(O)c(O)c9)c8)[C@@H]3OC(=O)c%10cc(O)c(O)c(OC(=O)c%11cc(O)c(O)c(O)c%11)c%10,3219
CHEMBL507056,COc1ccc(cc1)C2=C(C(=O)NC2)c3cn(C)c4ccccc34,3220
CHEMBL507058,COc1cc(O)c2C(=O)OCc3cc(O)c(O)cc3c2c1,3221
CHEMBL507249,O[C@@H]1CC[C@H](CC1)c2n[nH]cc2c3ccnc(NC4CCCC4)n3,3222
CHEMBL507308,Oc1cc(cc(O)c1O)C(=O)O[C@@H]2O[C@@H]3COC(=O)c4cc(O)c(O)c(O)c4c5c(O)c(O)c(O)cc5C(=O)O[C@@H]([C@@H]3OC(=O)c6cc(O)c(O)c(O)c6)[C@H]2OC(=O)c7cc(O)c(O)c(O)c7,3223
CHEMBL50749,[Br-].CCCCCCCCCCCCCCCCCC1OCC(C[N+](C)(C)CCCO)O1,3224
CHEMBL507714,COc1cc(ccc1Nc2nccc(n2)c3c(nc4ccccn34)c5cccc(c5)C(=O)Nc6c(F)cccc6F)N7CCC(CC7)N8CCN(CC8)S(=O)(=O)C,3225
CHEMBL507936,Cc1cccc(NC(=O)Nc2ccc(cc2)c3ccc4nccnc4c3N)c1,3226
CHEMBL508102,CCOC(=O)N1C=CN(C)C1=S,3227
CHEMBL508112,S(Sc1nc2ccccc2s1)c3nc4ccccc4s3,3228
CHEMBL508338,[Na+].CC[Hg]Sc1ccccc1C(=O)[O-],3229
CHEMBL508928,Cc1cccc(NC(=O)Nc2ccc(cc2)c3cnc4c(cnn4c3N)c5cnn(C)c5)c1,3230
CHEMBL50894,[O-][N+](=O)c1ccc2[nH]c3c(CC(=O)Nc4ccccc34)c2c1,3231
CHEMBL509,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,3232
CHEMBL509032,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)N4CCC(CC4)N5CCN(C)CC5,3233
CHEMBL509101,Fc1ccc(cc1)N2C=CC=C(C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)c(F)c3)C2=O,3234
CHEMBL509435,COc1cc(cc(OC)c1OC)C2=C(C(=O)NC2)c3cn(C)c4ccccc34,3235
CHEMBL510139,C[C@H]1OC=C2C(=C(C(=O)O)C(=O)C(=C2[C@@H]1C)C)O,3236
CHEMBL510730,O\N=C\1/Cc2cc(Br)c(Oc3cc(C\C(=N/O)\C(=O)NCCc4cc(Br)c(Oc5cc(CCNC1=O)cc(Br)c5O)c(Br)c4)cc(Br)c3O)c(Br)c2,3237
CHEMBL511,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,3238
CHEMBL511337,NC(=O)c1ccc(Nc2cc([nH]n2)c3ccc(F)cc3)cc1,3239
CHEMBL511410,NC(=O)C(NC1=C(Nc2ccncc2)C(=O)C1=O)c3cccc(O)c3,3240
CHEMBL511829,COc1cc(Nc2nc(NCc3ccc(\C=C\C(=O)O)cc3)n4ccnc4c2C(=O)N)cc(OC)c1,3241
CHEMBL512054,COc1cc(O)c2C(=O)C3=C([C@@H](O)[C@](C)(O)[C@H](O)[C@H]3O)C(=O)c2c1,3242
CHEMBL512933,CNc1nccc(Nc2ccc(cc2)c3nc4ccccc4s3)n1,3243
CHEMBL513,ClCCNC(=O)N(CCCl)N=O,3244
CHEMBL513846,Cc1nc2ccccn2c1c3csc(Nc4ccc(O)cc4)n3,3245
CHEMBL513909,CC[C@H]1N(C2CCCC2)c3nc(Nc4ccc(cc4OC)C(=O)NC5CCN(C)CC5)ncc3N(C)C1=O,3246
CHEMBL514,ClCCN(N=O)C(=O)NC1CCCCC1,3247
CHEMBL514016,Clc1ccc2c(Nc3ccc(c(Cl)c3)c4nc5ccccc5s4)ncnc2c1,3248
CHEMBL514409,CCS(=O)(=O)Nc1ccc2NC(=O)\C(=C(/Nc3ccc(CN4CCCCC4)cc3)\c5ccccc5)\c2c1,3249
CHEMBL514499,COc1cc2ncn(c3cc(OCc4ccccc4C(F)(F)F)c(s3)C(=O)N)c2cc1OC,3250
CHEMBL514929,COc1cc(Nc2ncnc3ccsc23)ccc1c4nc5ccccc5s4,3251
CHEMBL514941,CNc1nc(Nc2ccc(cc2)c3nc4ccccc4s3)c5cc(OC)c(OC)cc5n1,3252
CHEMBL514942,COc1cc2ncnc(Nc3ccc(cc3C)c4nc5ccccc5s4)c2cc1OC,3253
CHEMBL515,OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl,3254
CHEMBL515598,N(c1ccc(cc1)c2nc3ccccc3s2)c4ncnc5[nH]cnc45,3255
CHEMBL51563,[Br-].CCCCCCCCCCCCCCCCOCCC[n+]1ccccc1,3256
CHEMBL515914,CC(=O)OC[C@H]1O[C@H]([C@H](OC(=O)C)[C@@H]1OC(=O)C)N2N=CC(=O)NC2=O,3257
CHEMBL515982,CC(C)C(=C)CC[C@@H](C)[C@H]1CC[C@H]2[C@H](CCc3cc(O)ccc3C)[C@H](O)CC[C@]12C,3258
CHEMBL516,CN1CCC(=C2c3ccccc3C=Cc4ccccc24)CC1,3259
CHEMBL516312,O=C(Nc1c[nH]c2ncc(cc12)c3ccc(cc3)C#N)c4cccnc4,3260
CHEMBL516640,COc1ccc(cc1)n2cnc3ccc(cc23)c4oc(SCc5cccc(c5)C#N)nn4,3261
CHEMBL517647,N[C@@H](CC(=O)N)C(=O)NCc1cc(C(=O)O)c(Nc2ccc(I)cc2F)c(F)c1F,3262
CHEMBL517712,CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(=O)C(CO)c3ccccc3,3263
CHEMBL517956,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@H](CCc3cc(O)ccc3C)[C@H](O)CC[C@]12C,3264
CHEMBL518051,CS(=O)(=O)O.OC(=Nc1cccc(Cl)c1)Nc2ncc(CCN=C3NC=Nc4ccsc34)s2,3265
